Date,Buy & hold SPY,Target 12% via Trailing 22d,Target 12% via HAR,"Target 12% via GARCH(1,1)",Target 12% via XGBoost,Target 12% via XGBoost-QLIKE,Target 12% via XGBoost +BC,Target 12% via Combo,Target 12% via Stacked,Target 12% via Blend
2010-01-07,1.1659658,1.4001978104754285,1.3391061008129443,1.3207286258216142,1.35639,1.3494692,1.4289507000517456,1.3396110708060158,1.3540722322911822,1.3262199531649133
2010-01-14,1.107936,1.321118684237179,1.2670406017768845,1.2590065622102593,1.2951465,1.2892892,1.356079556999942,1.2747536023609802,1.2880890505875071,1.262958800395655
2010-01-22,1.0894722,1.3035695078558263,1.2497737983021069,1.2451083190193348,1.2822003,1.2762572,1.340740781725304,1.2601495525677815,1.2726170803060306,1.2489437676251702
2010-01-29,1.0820664,1.2968200770479832,1.2437098031233105,1.2391138065377771,1.2768085,1.2708015,1.3344047831785748,1.2543475460472588,1.2667571333510637,1.2434110313354145
2010-02-05,1.0960662,1.3073313720197102,1.2545883410917094,1.2484446816114314,1.2890319,1.2821299,1.348610416841537,1.2651243196473583,1.277971987753256,1.2547368582994674
2010-02-12,1.1277189,1.3303356674753284,1.2775190431570669,1.2718444054657827,1.3119404,1.303484,1.3748466416698355,1.2882373053939178,1.3008479586754327,1.2770361112503443
2010-02-22,1.1351248,1.3357859909898995,1.283862734006087,1.277794777017057,1.3186822,1.3099825,1.382511179384511,1.2945802499515524,1.307475737600819,1.2834697982931154
2010-03-01,1.1592698,1.3554645407149868,1.304369734623468,1.2982590791136996,1.3457005,1.3351214,1.4132236150609028,1.317068653232035,1.3319909916698742,1.3072599474973137
2010-03-08,1.1716467,1.366449637580183,1.3175211215089913,1.3094310935687192,1.3582927,1.3468084,1.427590912317655,1.3293687763709099,1.3448965310343062,1.319630849834827
2010-03-15,1.187677,1.3871582371635596,1.334760263077931,1.3258721094034778,1.3765842,1.3632646,1.448709879037589,1.3466904191716726,1.3630895818214142,1.336901071145309
2010-03-22,1.1951135,1.398296969554164,1.3423268345069483,1.3338921688931709,1.3853407,1.3709675,1.4589752104635163,1.3548060958430503,1.3716605331524485,1.344927142744053
2010-03-29,1.2126349,1.4271236841846175,1.360453098375217,1.3538492827091961,1.4050846,1.3887419,1.4823843445588987,1.3740881625421932,1.3913511533322536,1.3635052296010033
2010-04-06,1.2206826,1.440400695475566,1.3694101009841808,1.3632551051838244,1.4147305,1.3974797,1.4939662255296633,1.3834277388762566,1.4010606246451947,1.3726094241551263
2010-04-13,1.2313784,1.4593039170029591,1.3813104753819363,1.3763745295867382,1.4277678,1.4095277,1.5097787026693537,1.3961119131078024,1.4141698589295306,1.3849049627967274
2010-04-20,1.2069304,1.4243739136384652,1.357690449841617,1.351132383811969,1.4009391,1.3835167,1.477087826793279,1.3708950277701428,1.3876295859134595,1.359753949778439
2010-04-27,1.1971513,1.4132931049766948,1.3490743758508734,1.3426670009901238,1.3935003,1.375483,1.468040956156286,1.362733722131007,1.3792974707647976,1.3519452809852208
2010-05-04,1.1799358,1.398857721160473,1.334432634123984,1.3307111722509002,1.3786385,1.3616654,1.450166444301087,1.348986326034264,1.3647544466287158,1.3377041768446696
2010-05-11,1.144995,1.3792075299608895,1.3210301632913242,1.3135581046592022,1.36343,1.3507892,1.43227806370407,1.3337982119787763,1.3522115904980705,1.3240693711654652
2010-05-18,1.0983396,1.3537035232771368,1.2982414556557804,1.288267774307864,1.3366854,1.3268456,1.4016132053380304,1.3088866459226356,1.3293198985309829,1.2995840277348225
2010-05-25,1.1239085,1.366299440814418,1.3084661795062413,1.301814479413004,1.3479972,1.3372031,1.414243468638211,1.3205135936617236,1.339578197873866,1.3102768154859736
2010-06-02,1.080309,1.346474775382343,1.2887232725729623,1.280636742634895,1.3202521,1.3099334,1.3839128661579905,1.2978592474856316,1.3174268248244636,1.2861109012056626
2010-06-09,1.140513,1.3754148845189968,1.320048397770379,1.3113764042170621,1.3519503,1.3424063,1.418418956619778,1.329156918143056,1.3492599215511158,1.3172899918028906
2010-06-16,1.1179965,1.3641089752152968,1.3069786167976885,1.2997475903471387,1.3360556,1.3265407,1.4012310933972953,1.3157232928221017,1.3350762644279726,1.3027759880973326
2010-06-23,1.0564827,1.3286878923554037,1.26658155667976,1.262555177746043,1.287087,1.281278,1.3481787968979089,1.2737710776297693,1.2921986089175392,1.2585333146393067
2010-06-30,1.0968091,1.3527576441864224,1.2916467577917727,1.2865226289070015,1.3026088,1.2954568,1.3649891190516146,1.2948562320059873,1.3133102487065889,1.2763682841698056
2010-07-08,1.1226027,1.369871566053569,1.3078020796455825,1.3015302179328165,1.3178898,1.3115224,1.3815828330696298,1.3103430826445153,1.3293879589038622,1.2917901283901072
2010-07-15,1.120351,1.3682376898897228,1.3061220256616233,1.3000191082955186,1.3162167,1.3100551,1.379763271435151,1.3087219318820027,1.3277579663918746,1.290184600297084
2010-07-22,1.1288463,1.373587243653449,1.3116646919413462,1.3050838765444654,1.3213631,1.3150868,1.3853274737279393,1.3139743559047834,1.3331038016066836,1.2953460556820935
2010-07-29,1.1550484,1.3907251804437202,1.3299274692692722,1.3230589875187682,1.3391739,1.3311836,1.40462899463006,1.3320072347601537,1.3509433180208383,1.3127135965987657
